origin_ID,destination_ID,distance,travel_time,route,fare
32,17,3668,20,"[32, 29, 26, 22, 17]",18.34
32,18,4585,25,"[32, 28, 24, 20, 19, 18]",22.92
32,19,3668,20,"[32, 28, 24, 20, 19]",18.34
32,20,2751,15,"[32, 28, 24, 20]",13.76
32,21,2751,15,"[32, 29, 25, 21]",13.76
32,22,2751,15,"[32, 29, 26, 22]",13.76
32,23,2751,15,"[32, 28, 24, 23]",13.76
32,24,1834,10,"[32, 28, 24]",9.17
32,25,1834,10,"[32, 29, 25]",9.17
32,26,1834,10,"[32, 29, 26]",9.17
32,27,1834,10,"[32, 28, 27]",9.17
32,28,917,5,"[32, 28]",4.58
32,29,917,5,"[32, 29]",4.58
32,30,1834,10,"[32, 33, 30]",9.17
32,31,917,5,"[32, 31]",4.58
32,33,917,5,"[32, 33]",4.58
32,34,1834,10,"[32, 33, 34]",9.17
32,35,917,5,"[32, 35]",4.58
32,36,917,5,"[32, 36]",4.58
32,37,1834,10,"[32, 36, 37]",9.17
33,0,8253,45,"[33, 29, 25, 21, 16, 12, 8, 4, 1, 0]",41.26
33,1,7336,40,"[33, 29, 25, 21, 16, 12, 8, 4, 1]",36.68
33,2,7336,40,"[33, 29, 25, 21, 16, 12, 9, 5, 2]",36.68
33,3,7336,40,"[33, 29, 25, 21, 16, 12, 8, 4, 3]",36.68
33,4,6419,35,"[33, 29, 25, 21, 16, 12, 8, 4]",32.1
33,5,6419,35,"[33, 29, 25, 21, 16, 12, 9, 5]",32.1
33,6,7336,40,"[33, 29, 25, 21, 16, 12, 8, 7, 6]",36.68
33,7,6419,35,"[33, 29, 25, 21, 16, 12, 8, 7]",32.1
33,8,5502,30,"[33, 29, 25, 21, 16, 12, 8]",27.51
33,9,5502,30,"[33, 29, 25, 21, 16, 12, 9]",27.51
33,10,6419,35,"[33, 29, 25, 21, 16, 12, 11, 10]",32.1
33,11,5502,30,"[33, 29, 25, 21, 16, 12, 11]",27.51
33,12,4585,25,"[33, 29, 25, 21, 16, 12]",22.92
33,13,6419,35,"[33, 29, 25, 21, 16, 15, 14, 13]",32.1
33,14,5502,30,"[33, 29, 25, 21, 16, 15, 14]",27.51
33,15,4585,25,"[33, 29, 25, 21, 16, 15]",22.92
33,16,3668,20,"[33, 29, 25, 21, 16]",18.34
33,17,3668,20,"[33, 30, 26, 22, 17]",18.34
33,18,5502,30,"[33, 29, 25, 21, 20, 19, 18]",27.51
33,19,4585,25,"[33, 29, 25, 21, 20, 19]",22.92
33,20,3668,20,"[33, 29, 25, 21, 20]",18.34
33,21,2751,15,"[33, 29, 25, 21]",13.76
33,22,2751,15,"[33, 30, 26, 22]",13.76
33,23,3668,20,"[33, 29, 25, 24, 23]",18.34
33,24,2751,15,"[33, 29, 25, 24]",13.76
33,25,1834,10,"[33, 29, 25]",9.17
33,26,1834,10,"[33, 30, 26]",9.17
33,27,2751,15,"[33, 29, 28, 27]",13.76
33,28,1834,10,"[33, 29, 28]",9.17
33,29,917,5,"[33, 29]",4.58
33,30,917,5,"[33, 30]",4.58
33,31,1834,10,"[33, 32, 31]",9.17
33,32,917,5,"[33, 32]",4.58
33,34,917,5,"[33, 34]",4.58
33,35,1834,10,"[33, 32, 35]",9.17
33,36,917,5,"[33, 36]",4.58
33,37,917,5,"[33, 37]",4.58
34,0,9170,50,"[34, 30, 26, 22, 17, 16, 12, 8, 4, 1, 0]",45.85
34,1,8253,45,"[34, 30, 26, 22, 17, 16, 12, 8, 4, 1]",41.26
34,2,8253,45,"[34, 30, 26, 22, 17, 16, 12, 9, 5, 2]",41.26
34,3,8253,45,"[34, 30, 26, 22, 17, 16, 12, 8, 4, 3]",41.26
34,4,7336,40,"[34, 30, 26, 22, 17, 16, 12, 8, 4]",36.68
34,5,7336,40,"[34, 30, 26, 22, 17, 16, 12, 9, 5]",36.68
34,6,8253,45,"[34, 30, 26, 22, 17, 16, 12, 8, 7, 6]",41.26
34,7,7336,40,"[34, 30, 26, 22, 17, 16, 12, 8, 7]",36.68
34,8,6419,35,"[34, 30, 26, 22, 17, 16, 12, 8]",32.1
34,9,6419,35,"[34, 30, 26, 22, 17, 16, 12, 9]",32.1
34,10,7336,40,"[34, 30, 26, 22, 17, 16, 12, 11, 10]",36.68
34,11,6419,35,"[34, 30, 26, 22, 17, 16, 12, 11]",32.1
34,12,5502,30,"[34, 30, 26, 22, 17, 16, 12]",27.51
34,13,7336,40,"[34, 30, 26, 22, 17, 16, 15, 14, 13]",36.68
34,14,6419,35,"[34, 30, 26, 22, 17, 16, 15, 14]",32.1
34,15,5502,30,"[34, 30, 26, 22, 17, 16, 15]",27.51
34,16,4585,25,"[34, 30, 26, 22, 17, 16]",22.92
34,17,3668,20,"[34, 30, 26, 22, 17]",18.34
34,18,6419,35,"[34, 30, 26, 22, 21, 20, 19, 18]",32.1
34,19,5502,30,"[34, 30, 26, 22, 21, 20, 19]",27.51
34,20,4585,25,"[34, 30, 26, 22, 21, 20]",22.92
34,21,3668,20,"[34, 30, 26, 22, 21]",18.34
34,22,2751,15,"[34, 30, 26, 22]",13.76
34,23,4585,25,"[34, 30, 26, 25, 24, 23]",22.92
34,24,3668,20,"[34, 30, 26, 25, 24]",18.34
34,25,2751,15,"[34, 30, 26, 25]",13.76
34,26,1834,10,"[34, 30, 26]",9.17
34,27,3668,20,"[34, 30, 29, 28, 27]",18.34
34,28,2751,15,"[34, 30, 29, 28]",13.76
34,29,1834,10,"[34, 30, 29]",9.17
34,30,917,5,"[34, 30]",4.58
34,31,2751,15,"[34, 33, 32, 31]",13.76
34,32,1834,10,"[34, 33, 32]",9.17
34,33,917,5,"[34, 33]",4.58
34,35,2751,15,"[34, 33, 32, 35]",13.76
34,36,1834,10,"[34, 33, 36]",9.17
34,37,917,5,"[34, 37]",4.58
35,0,8253,45,"[35, 32, 28, 24, 20, 15, 11, 7, 3, 0]",41.26
35,1,8253,45,"[35, 32, 29, 25, 21, 16, 12, 8, 4, 1]",41.26
35,2,8253,45,"[35, 32, 29, 25, 21, 16, 12, 9, 5, 2]",41.26
35,3,7336,40,"[35, 32, 28, 24, 20, 15, 11, 7, 3]",36.68
35,4,7336,40,"[35, 32, 29, 25, 21, 16, 12, 8, 4]",36.68
35,5,7336,40,"[35, 32, 29, 25, 21, 16, 12, 9, 5]",36.68
35,6,6419,35,"[35, 31, 27, 23, 19, 14, 10, 6]",32.1
35,7,6419,35,"[35, 32, 28, 24, 20, 15, 11, 7]",32.1
35,8,6419,35,"[35, 32, 29, 25, 21, 16, 12, 8]",32.1
35,9,6419,35,"[35, 32, 29, 25, 21, 16, 12, 9]",32.1
35,10,5502,30,"[35, 31, 27, 23, 19, 14, 10]",27.51
35,11,5502,30,"[35, 32, 28, 24, 20, 15, 11]",27.51
35,12,5502,30,"[35, 32, 29, 25, 21, 16, 12]",27.51
35,13,5502,30,"[35, 31, 27, 23, 19, 14, 13]",27.51
35,14,4585,25,"[35, 31, 27, 23, 19, 14]",22.92
35,15,4585,25,"[35, 32, 28, 24, 20, 15]",22.92
35,16,4585,25,"[35, 32, 29, 25, 21, 16]",22.92
35,17,4585,25,"[35, 32, 29, 26, 22, 17]",22.92
35,18,4585,25,"[35, 31, 27, 23, 19, 18]",22.92
35,19,3668,20,"[35, 31, 27, 23, 19]",18.34
35,20,3668,20,"[35, 32, 28, 24, 20]",18.34
35,21,3668,20,"[35, 32, 29, 25, 21]",18.34
35,22,3668,20,"[35, 32, 29, 26, 22]",18.34
35,23,2751,15,"[35, 31, 27, 23]",13.76
35,24,2751,15,"[35, 32, 28, 24]",13.76
35,25,2751,15,"[35, 32, 29, 25]",13.76
35,26,2751,15,"[35, 32, 29, 26]",13.76
35,27,1834,10,"[35, 31, 27]",9.17
35,28,1834,10,"[35, 32, 28]",9.17
35,29,1834,10,"[35, 32, 29]",9.17
35,30,2751,15,"[35, 36, 33, 30]",13.76
35,31,917,5,"[35, 31]",4.58
35,32,917,5,"[35, 32]",4.58
35,33,1834,10,"[35, 36, 33]",9.17
35,34,2751,15,"[35, 36, 37, 34]",13.76
35,36,917,5,"[35, 36]",4.58
35,37,1834,10,"[35, 36, 37]",9.17
36,0,8253,45,"[36, 32, 28, 24, 20, 15, 11, 7, 3, 0]",41.26
36,1,8253,45,"[36, 33, 29, 25, 21, 16, 12, 8, 4, 1]",41.26
36,2,8253,45,"[36, 33, 29, 25, 21, 16, 12, 9, 5, 2]",41.26
36,3,7336,40,"[36, 32, 28, 24, 20, 15, 11, 7, 3]",36.68
36,4,7336,40,"[36, 33, 29, 25, 21, 16, 12, 8, 4]",36.68
36,5,7336,40,"[36, 33, 29, 25, 21, 16, 12, 9, 5]",36.68
36,6,7336,40,"[36, 32, 28, 24, 20, 15, 11, 7, 6]",36.68
36,7,6419,35,"[36, 32, 28, 24, 20, 15, 11, 7]",32.1
36,8,6419,35,"[36, 33, 29, 25, 21, 16, 12, 8]",32.1
36,9,6419,35,"[36, 33, 29, 25, 21, 16, 12, 9]",32.1
36,10,6419,35,"[36, 32, 28, 24, 20, 15, 11, 10]",32.1
36,11,5502,30,"[36, 32, 28, 24, 20, 15, 11]",27.51
36,12,5502,30,"[36, 33, 29, 25, 21, 16, 12]",27.51
36,13,6419,35,"[36, 32, 28, 24, 20, 15, 14, 13]",32.1
36,14,5502,30,"[36, 32, 28, 24, 20, 15, 14]",27.51
36,15,4585,25,"[36, 32, 28, 24, 20, 15]",22.92
36,16,4585,25,"[36, 33, 29, 25, 21, 16]",22.92
36,17,4585,25,"[36, 33, 30, 26, 22, 17]",22.92
36,18,5502,30,"[36, 32, 28, 24, 20, 19, 18]",27.51
36,19,4585,25,"[36, 32, 28, 24, 20, 19]",22.92
36,20,3668,20,"[36, 32, 28, 24, 20]",18.34
36,21,3668,20,"[36, 33, 29, 25, 21]",18.34
36,22,3668,20,"[36, 33, 30, 26, 22]",18.34
36,23,3668,20,"[36, 32, 28, 24, 23]",18.34
36,24,2751,15,"[36, 32, 28, 24]",13.76
36,25,2751,15,"[36, 33, 29, 25]",13.76
36,26,2751,15,"[36, 33, 30, 26]",13.76
36,27,2751,15,"[36, 32, 28, 27]",13.76
36,28,1834,10,"[36, 32, 28]",9.17
36,29,1834,10,"[36, 33, 29]",9.17
36,30,1834,10,"[36, 33, 30]",9.17
36,31,1834,10,"[36, 32, 31]",9.17
36,32,917,5,"[36, 32]",4.58
36,33,917,5,"[36, 33]",4.58
36,34,1834,10,"[36, 37, 34]",9.17
36,35,917,5,"[36, 35]",4.58
36,37,917,5,"[36, 37]",4.58
37,0,9170,50,"[37, 33, 29, 25, 21, 16, 12, 8, 4, 1, 0]",45.85
37,1,8253,45,"[37, 33, 29, 25, 21, 16, 12, 8, 4, 1]",41.26
37,2,8253,45,"[37, 33, 29, 25, 21, 16, 12, 9, 5, 2]",41.26
37,3,8253,45,"[37, 33, 29, 25, 21, 16, 12, 8, 4, 3]",41.26
37,4,7336,40,"[37, 33, 29, 25, 21, 16, 12, 8, 4]",36.68
37,5,7336,40,"[37, 33, 29, 25, 21, 16, 12, 9, 5]",36.68
37,6,8253,45,"[37, 33, 29, 25, 21, 16, 12, 8, 7, 6]",41.26
37,7,7336,40,"[37, 33, 29, 25, 21, 16, 12, 8, 7]",36.68
37,8,6419,35,"[37, 33, 29, 25, 21, 16, 12, 8]",32.1
37,9,6419,35,"[37, 33, 29, 25, 21, 16, 12, 9]",32.1
37,10,7336,40,"[37, 33, 29, 25, 21, 16, 12, 11, 10]",36.68
37,11,6419,35,"[37, 33, 29, 25, 21, 16, 12, 11]",32.1
37,12,5502,30,"[37, 33, 29, 25, 21, 16, 12]",27.51
37,13,7336,40,"[37, 33, 29, 25, 21, 16, 15, 14, 13]",36.68
37,14,6419,35,"[37, 33, 29, 25, 21, 16, 15, 14]",32.1
37,15,5502,30,"[37, 33, 29, 25, 21, 16, 15]",27.51
37,16,4585,25,"[37, 33, 29, 25, 21, 16]",22.92
37,17,4585,25,"[37, 34, 30, 26, 22, 17]",22.92
37,18,6419,35,"[37, 33, 29, 25, 21, 20, 19, 18]",32.1
37,19,5502,30,"[37, 33, 29, 25, 21, 20, 19]",27.51
37,20,4585,25,"[37, 33, 29, 25, 21, 20]",22.92
37,21,3668,20,"[37, 33, 29, 25, 21]",18.34
37,22,3668,20,"[37, 34, 30, 26, 22]",18.34
37,23,4585,25,"[37, 33, 29, 25, 24, 23]",22.92
37,24,3668,20,"[37, 33, 29, 25, 24]",18.34
37,25,2751,15,"[37, 33, 29, 25]",13.76
37,26,2751,15,"[37, 34, 30, 26]",13.76
37,27,3668,20,"[37, 33, 29, 28, 27]",18.34
37,28,2751,15,"[37, 33, 29, 28]",13.76
37,29,1834,10,"[37, 33, 29]",9.17
37,30,1834,10,"[37, 34, 30]",9.17
37,31,2751,15,"[37, 33, 32, 31]",13.76
37,32,1834,10,"[37, 33, 32]",9.17
37,33,917,5,"[37, 33]",4.58
37,34,917,5,"[37, 34]",4.58
37,35,1834,10,"[37, 36, 35]",9.17
37,36,917,5,"[37, 36]",4.58
